id,data,pais,centro_custo,categoria,descricao,valor_usd,aprovado
1966,2024-04-09,México,CC-015,Infraestrutura,Morph mission-critical deliverables,30871.81,False
1613,2024-04-09,Chile,CC-010,Viagens,Incentivize customized users,7324.43,True
1500,2024-04-09,Colômbia,CC-012,Marketing,Re-contextualize distributed synergies,4897.14,True
417,2024-04-09,Peru,CC-005,Treinamento,Engage robust channels,3749.11,False
2222,2024-04-09,Chile,CC-004,Marketing,Brand synergistic bandwidth,7461.95,True
133,2024-04-09,Brasil,CC-006,Infraestrutura,Optimize robust methodologies,22300.83,True
1239,2024-04-09,Chile,CC-012,Viagens,Orchestrate virtual portals,6104.59,True
996,2024-04-10,México,CC-010,Infraestrutura,Syndicate holistic interfaces,5529.41,False
1968,2024-04-10,Argentina,CC-010,Consultoria,Whiteboard 24/365 eyeballs,2156.02,False
1787,2024-04-10,Colômbia,CC-012,Consultoria,Enable turn-key platforms,8994.89,True
514,2024-04-10,México,CC-013,TI,Monetize extensible applications,29394.73,True
713,2024-04-10,Colômbia,CC-003,Viagens,Optimize holistic relationships,9758.52,True
1553,2024-04-11,Brasil,CC-006,TI,Generate compelling web services,21599.63,False
1666,2024-04-12,Colômbia,CC-006,TI,Extend rich web-readiness,25233.78,True
1789,2024-04-12,Chile,CC-003,Treinamento,Brand innovative action-items,6571.53,False
390,2024-04-12,Peru,CC-006,Consultoria,Incubate leading-edge channels,9549.65,False
1196,2024-04-12,Colômbia,CC-002,Consultoria,Syndicate magnetic partnerships,9386.17,True
325,2024-04-12,México,CC-008,TI,Revolutionize bleeding-edge e-business,36104.84,True
418,2024-04-13,Argentina,CC-008,Infraestrutura,Drive next-generation synergies,17901.05,True
1657,2024-04-13,Chile,CC-003,TI,Benchmark cutting-edge e-services,32860.75,False
1463,2024-04-13,Colômbia,CC-012,Marketing,Maximize efficient e-services,2400.36,True
73,2024-04-14,Chile,CC-006,Treinamento,Re-contextualize innovative mindshare,3053.54,True
1410,2024-04-14,Argentina,CC-004,Treinamento,Re-contextualize leading-edge networks,7964.62,True
484,2024-04-15,Peru,CC-003,Viagens,Architect cutting-edge interfaces,5295.48,False
1396,2024-04-15,México,CC-003,Marketing,Empower end-to-end convergence,7163.92,True
174,2024-04-15,Peru,CC-002,TI,Iterate customized communities,13233.32,True
228,2024-04-15,Chile,CC-007,Treinamento,Transition virtual e-services,3832.56,True
56,2024-04-15,Chile,CC-012,Consultoria,Syndicate frictionless info-mediaries,7330.01,False
1223,2024-04-16,Brasil,CC-015,Viagens,Target efficient architectures,3773.96,False
972,2024-04-16,México,CC-015,Viagens,E-enable cross-platform niches,3677.35,False
1513,2024-04-17,Brasil,CC-008,Viagens,Exploit e-business synergies,4760.15,True
588,2024-04-17,Chile,CC-008,Infraestrutura,Whiteboard b2c vortals,27433.61,True
2290,2024-04-17,Argentina,CC-007,Infraestrutura,Implement efficient roi,34912.96,False
2394,2024-04-17,Peru,CC-014,Treinamento,Re-intermediate proactive metrics,8101.68,True
980,2024-04-18,Colômbia,CC-003,Infraestrutura,Optimize interactive e-markets,32598.14,True
1600,2024-04-18,Peru,CC-003,TI,Re-contextualize out-of-the-box channels,20718.83,True
1930,2024-04-19,México,CC-004,Consultoria,Engineer real-time action-items,9797.44,True
1048,2024-04-20,Argentina,CC-001,Consultoria,Repurpose ubiquitous portals,9688.22,True
1744,2024-04-20,Argentina,CC-011,Consultoria,Implement virtual platforms,6907.88,True
252,2024-04-21,Colômbia,CC-012,Marketing,Utilize revolutionary e-markets,7100.28,False
215,2024-04-21,Brasil,CC-005,Consultoria,Aggregate proactive e-services,8077.42,True
663,2024-04-22,México,CC-001,Infraestrutura,Disintermediate viral infrastructures,19187.21,True
1031,2024-04-22,Peru,CC-007,Infraestrutura,Whiteboard killer bandwidth,18739.4,True
825,2024-04-22,Argentina,CC-004,Infraestrutura,Enable global methodologies,11928.7,True
529,2024-04-23,Colômbia,CC-006,TI,Seize collaborative supply-chains,33192.64,True
718,2024-04-23,Argentina,CC-006,Marketing,Enhance interactive portals,3496.72,False
569,2024-04-23,Argentina,CC-007,Infraestrutura,Facilitate impactful platforms,23833.88,True
675,2024-04-24,Argentina,CC-004,Treinamento,Exploit cross-platform mindshare,6540.96,False
1526,2024-04-24,Chile,CC-005,Consultoria,Harness end-to-end markets,4480.91,True
1674,2024-04-25,Brasil,CC-010,Consultoria,Morph bleeding-edge networks,6638.44,True
1080,2024-04-25,Brasil,CC-008,Treinamento,Envisioneer back-end web-readiness,8233.58,True
815,2024-04-25,Brasil,CC-002,Treinamento,Matrix ubiquitous deliverables,8165.12,True
509,2024-04-25,Chile,CC-015,TI,Re-intermediate next-generation e-business,13596.44,True
434,2024-04-26,Chile,CC-007,Treinamento,Monetize strategic interfaces,3739.69,False
1851,2024-04-27,Brasil,CC-014,Viagens,Disintermediate virtual methodologies,8351.26,True
733,2024-04-27,Argentina,CC-014,Viagens,E-enable open-source markets,9164.69,True
1405,2024-04-27,Colômbia,CC-013,Infraestrutura,Seize scalable experiences,34311.92,True
461,2024-04-27,Chile,CC-012,Consultoria,Envisioneer b2c platforms,6972.55,False
1570,2024-04-27,México,CC-014,Treinamento,Enhance cross-media markets,1801.37,True
755,2024-04-27,Brasil,CC-004,Marketing,Iterate distributed e-business,9277.49,True
287,2024-04-27,Colômbia,CC-014,Treinamento,Deploy 24/7 web services,9776.01,True
2371,2024-04-27,México,CC-011,Viagens,Seize turn-key users,7353.99,False
280,2024-04-28,Brasil,CC-012,Consultoria,Optimize leading-edge niches,2049.77,True
726,2024-04-28,Chile,CC-011,Consultoria,Drive proactive paradigms,5718.45,True
2317,2024-04-29,Chile,CC-011,TI,Enable frictionless synergies,22705.82,True
1293,2024-04-29,Brasil,CC-005,Infraestrutura,Embrace 24/365 mindshare,11139.18,True
384,2024-04-30,Peru,CC-007,Marketing,Repurpose holistic architectures,6610.69,True
2431,2024-04-30,Brasil,CC-001,Viagens,Empower intuitive web-readiness,4003.58,True
1753,2024-05-01,Brasil,CC-009,Consultoria,Monetize bleeding-edge info-mediaries,4717.19,False
2417,2024-05-01,Chile,CC-002,Marketing,Empower b2c users,5437.86,True
275,2024-05-02,Brasil,CC-011,Infraestrutura,Visualize synergistic action-items,8275.66,True
1817,2024-05-02,Argentina,CC-015,Treinamento,Productize distributed applications,4911.46,True
1741,2024-05-03,Peru,CC-011,Infraestrutura,Redefine killer convergence,36283.67,False
715,2024-05-03,Peru,CC-012,Marketing,Extend virtual solutions,5234.43,True
800,2024-05-03,Colômbia,CC-006,Treinamento,Incentivize revolutionary mindshare,4696.72,True
2265,2024-05-03,Brasil,CC-012,Infraestrutura,Monetize front-end systems,21883.69,True
1299,2024-05-03,Peru,CC-009,Consultoria,Empower real-time models,9050.11,True
1447,2024-05-04,México,CC-010,TI,Aggregate next-generation web-readiness,28167.56,True
1406,2024-05-04,Chile,CC-005,TI,Iterate customized eyeballs,30264.13,True
1103,2024-05-04,Brasil,CC-004,Viagens,Integrate transparent e-business,2625.6,True
2260,2024-05-05,Argentina,CC-014,Consultoria,Strategize out-of-the-box schemas,2828.25,True
191,2024-05-05,Peru,CC-007,Consultoria,Unleash user-centric partnerships,3736.32,True
679,2024-05-05,Argentina,CC-010,Consultoria,Re-contextualize impactful networks,8775.16,False
859,2024-05-06,Brasil,CC-005,Consultoria,Visualize visionary content,5629.36,True
1390,2024-05-06,Argentina,CC-001,Treinamento,Re-intermediate out-of-the-box mindshare,8858.44,True
1325,2024-05-06,Colômbia,CC-010,Consultoria,Matrix holistic convergence,2775.05,False
333,2024-05-06,Chile,CC-007,Infraestrutura,Innovate holistic markets,27549.84,True
366,2024-05-06,Colômbia,CC-007,Consultoria,Utilize end-to-end deliverables,1583.1,True
1394,2024-05-07,Chile,CC-010,Viagens,Envisioneer visionary applications,3447.03,False
752,2024-05-07,México,CC-013,TI,Repurpose vertical solutions,32111.0,False
2188,2024-05-08,Brasil,CC-003,Consultoria,Exploit value-added networks,5560.47,True
592,2024-05-08,Peru,CC-005,TI,Iterate holistic platforms,18969.01,True
1735,2024-05-09,México,CC-015,Marketing,Deliver proactive methodologies,4203.74,True
167,2024-05-09,Chile,CC-002,Consultoria,Monetize frictionless e-markets,2203.97,False
1446,2024-05-09,México,CC-003,Consultoria,Embrace end-to-end interfaces,4825.88,True
813,2024-05-09,Argentina,CC-014,Consultoria,Whiteboard dot-com networks,3060.24,False
594,2024-05-09,Argentina,CC-012,Marketing,Seize dynamic metrics,6996.23,False
1458,2024-05-10,Colômbia,CC-015,TI,Envisioneer web-enabled bandwidth,29153.86,True
2042,2024-05-10,Argentina,CC-007,Consultoria,Benchmark proactive channels,1374.34,False
1022,2024-05-10,Argentina,CC-008,Consultoria,Productize next-generation content,6537.43,False
2167,2024-05-10,México,CC-006,Consultoria,Envisioneer frictionless roi,2040.76,True
1079,2024-05-10,México,CC-013,Marketing,Cultivate cutting-edge partnerships,4701.34,True
746,2024-05-11,México,CC-002,TI,Re-contextualize b2c models,36641.34,True
315,2024-05-11,México,CC-011,TI,Seize cutting-edge niches,29587.1,True
781,2024-05-11,Peru,CC-002,Marketing,Facilitate open-source info-mediaries,3817.13,True
1503,2024-05-11,Peru,CC-008,Infraestrutura,Redefine impactful platforms,30465.2,False
47,2024-05-12,Brasil,CC-007,Infraestrutura,Monetize enterprise functionalities,18724.69,False
1174,2024-05-12,Brasil,CC-002,TI,Morph front-end models,36199.36,True
638,2024-05-12,Colômbia,CC-004,Viagens,Utilize frictionless convergence,8025.56,True
761,2024-05-12,Peru,CC-003,Consultoria,Extend visionary e-markets,6912.79,True
1059,2024-05-12,México,CC-009,Marketing,Architect global roi,7590.02,True
373,2024-05-13,Chile,CC-004,TI,Cultivate mission-critical mindshare,5945.61,True
213,2024-05-13,Brasil,CC-015,Consultoria,Productize magnetic architectures,2077.46,False
294,2024-05-13,México,CC-001,Treinamento,Innovate vertical users,1947.62,True
932,2024-05-13,Colômbia,CC-001,Viagens,Leverage impactful infrastructures,5800.02,False
1474,2024-05-14,Colômbia,CC-001,Infraestrutura,Whiteboard cross-platform web services,29864.01,False
1149,2024-05-14,Brasil,CC-008,Treinamento,Extend dynamic e-commerce,8094.58,True
552,2024-05-15,Chile,CC-007,Consultoria,Visualize open-source bandwidth,1895.37,False
1697,2024-05-15,Brasil,CC-004,TI,Architect one-to-one vortals,9404.49,True
1522,2024-05-15,Argentina,CC-014,Viagens,Unleash cross-media paradigms,1935.59,False
2396,2024-05-16,Brasil,CC-011,Viagens,Target synergistic supply-chains,5049.31,True
89,2024-05-16,Argentina,CC-007,Viagens,Transition dot-com e-services,7008.29,True
105,2024-05-16,Peru,CC-005,TI,Morph virtual networks,26242.07,True
330,2024-05-17,Brasil,CC-011,Marketing,Aggregate rich partnerships,2031.65,False
2227,2024-05-17,Peru,CC-003,Treinamento,Deliver ubiquitous e-commerce,7980.08,True
1284,2024-05-17,Chile,CC-004,Treinamento,Benchmark innovative action-items,4841.07,True
1307,2024-05-17,Brasil,CC-006,Consultoria,Syndicate intuitive experiences,8918.03,False
2325,2024-05-17,Colômbia,CC-001,Treinamento,Mesh synergistic communities,8845.55,True
646,2024-05-17,Peru,CC-010,Consultoria,Strategize open-source methodologies,5507.24,True
2301,2024-05-18,Brasil,CC-002,TI,Evolve bricks-and-clicks portals,16553.06,True
1560,2024-05-18,Argentina,CC-012,Infraestrutura,Cultivate real-time paradigms,14554.58,True
1267,2024-05-18,México,CC-003,Consultoria,Orchestrate best-of-breed web services,1586.37,True
835,2024-05-18,Argentina,CC-004,TI,Disintermediate transparent communities,21570.69,True
680,2024-05-18,Chile,CC-013,Treinamento,Integrate distributed eyeballs,7209.89,False
1490,2024-05-18,Argentina,CC-008,Treinamento,Aggregate 24/365 markets,2199.31,True
218,2024-05-19,México,CC-004,Viagens,Streamline 24/7 channels,6633.64,True
587,2024-05-20,Colômbia,CC-007,Marketing,Synergize cutting-edge web services,2763.21,True
1248,2024-05-20,Argentina,CC-013,TI,Integrate scalable metrics,5563.58,True
2374,2024-05-20,Colômbia,CC-010,Marketing,Grow dot-com web-readiness,2756.68,True
2375,2024-05-21,México,CC-014,Consultoria,Enable scalable functionalities,4557.76,False
2013,2024-05-21,Colômbia,CC-007,Infraestrutura,Generate strategic eyeballs,14935.93,True
451,2024-05-22,México,CC-008,Marketing,Maximize 24/365 markets,9983.48,False
1431,2024-05-22,Brasil,CC-008,Viagens,Morph synergistic architectures,7672.05,True
2001,2024-05-22,Peru,CC-003,Viagens,Incentivize open-source convergence,7160.97,False
2145,2024-05-22,Brasil,CC-011,TI,Morph enterprise networks,23477.67,True
1254,2024-05-22,México,CC-014,Viagens,Evolve wireless info-mediaries,5174.16,True
822,2024-05-22,Colômbia,CC-006,Treinamento,Enable cross-media web-readiness,6051.74,True
1696,2024-05-23,Peru,CC-003,Consultoria,Implement dynamic supply-chains,7920.34,False
1204,2024-05-24,Chile,CC-007,Viagens,Revolutionize mission-critical e-business,4707.04,True
725,2024-05-24,Argentina,CC-012,Marketing,Re-intermediate b2b methodologies,2505.25,True
622,2024-05-24,Brasil,CC-003,TI,Engage robust schemas,16819.1,False
907,2024-05-25,México,CC-015,Treinamento,Enhance enterprise e-services,6810.34,True
2002,2024-05-25,Chile,CC-001,TI,Deliver cutting-edge methodologies,11650.19,True
1231,2024-05-25,Colômbia,CC-005,Viagens,Grow b2b content,9508.4,True
614,2024-05-25,Colômbia,CC-004,Viagens,Monetize value-added web-readiness,7401.67,True
188,2024-05-25,Argentina,CC-014,Treinamento,Whiteboard granular models,5035.79,False
1664,2024-05-25,Colômbia,CC-001,Infraestrutura,Aggregate granular web-readiness,5402.58,True
1388,2024-05-26,Colômbia,CC-015,Infraestrutura,Maximize extensible action-items,35792.31,True
1226,2024-05-26,Argentina,CC-008,TI,Strategize efficient systems,21021.48,True
2262,2024-05-26,Peru,CC-003,Marketing,Cultivate b2c systems,1385.22,True
2450,2024-05-26,México,CC-014,Viagens,Seize next-generation networks,9420.17,True
2283,2024-05-26,Colômbia,CC-005,Infraestrutura,Synergize wireless channels,16680.71,True
1070,2024-05-26,Peru,CC-002,Infraestrutura,Deliver robust web services,31595.46,True
2467,2024-05-27,México,CC-008,Infraestrutura,Integrate viral networks,7868.12,True
1746,2024-05-27,Brasil,CC-003,Marketing,Maximize scalable channels,7973.55,False
1866,2024-05-27,Peru,CC-014,Viagens,Maximize next-generation info-mediaries,4306.35,False
2181,2024-05-28,Peru,CC-003,Treinamento,Redefine 24/365 platforms,9405.48,False
1321,2024-05-29,Argentina,CC-010,Infraestrutura,Morph rich channels,31032.09,True
606,2024-05-29,México,CC-002,Consultoria,Reinvent dynamic technologies,4265.04,False
1864,2024-05-29,Colômbia,CC-015,Treinamento,Synthesize revolutionary e-commerce,1914.11,True
2367,2024-05-29,Brasil,CC-004,TI,Whiteboard efficient paradigms,29108.35,False
2343,2024-05-30,Argentina,CC-003,Viagens,Productize one-to-one functionalities,3757.81,False
1504,2024-05-30,Colômbia,CC-015,Marketing,Revolutionize integrated initiatives,6191.81,True
1924,2024-05-31,Brasil,CC-003,Viagens,Embrace magnetic e-services,8516.72,False
88,2024-05-31,Chile,CC-014,Marketing,Harness front-end web services,8420.72,True
1347,2024-06-01,Colômbia,CC-004,Treinamento,Disintermediate b2c web-readiness,6285.8,True
273,2024-06-01,Argentina,CC-010,Marketing,Visualize out-of-the-box supply-chains,6693.99,True
1065,2024-06-01,Argentina,CC-008,Marketing,Grow enterprise e-services,9658.9,False
1438,2024-06-01,Chile,CC-010,TI,Expedite granular functionalities,29719.52,True
1064,2024-06-02,Peru,CC-010,Consultoria,Disintermediate open-source schemas,9701.29,False
2479,2024-06-02,México,CC-007,Infraestrutura,Re-contextualize one-to-one supply-chains,28122.17,False
572,2024-06-02,Peru,CC-002,Consultoria,Facilitate strategic users,3986.77,True
1250,2024-06-02,Argentina,CC-008,Viagens,Deliver scalable models,2758.29,False
2062,2024-06-03,México,CC-013,Marketing,Innovate 24/7 networks,7658.61,True
1936,2024-06-03,Colômbia,CC-006,Treinamento,Transition magnetic models,5285.55,True
1786,2024-06-03,México,CC-012,Viagens,Mesh cutting-edge vortals,9804.05,True
1750,2024-06-04,México,CC-001,Consultoria,Incubate front-end mindshare,1648.12,True
1335,2024-06-04,Colômbia,CC-006,Infraestrutura,Brand one-to-one info-mediaries,30793.01,True
1587,2024-06-05,Argentina,CC-005,Consultoria,Engage user-centric initiatives,7581.76,True
1253,2024-06-05,Peru,CC-012,Marketing,Repurpose best-of-breed e-tailers,4668.53,True
1806,2024-06-05,Brasil,CC-015,Viagens,Repurpose customized synergies,1747.3,True
905,2024-06-05,Peru,CC-007,Infraestrutura,E-enable virtual platforms,5086.38,False
2023,2024-06-05,Chile,CC-013,TI,Redefine impactful infrastructures,28851.14,True
1515,2024-06-05,Peru,CC-015,Infraestrutura,Target value-added content,14253.38,True
1444,2024-06-05,Colômbia,CC-013,Infraestrutura,Engage web-enabled architectures,31144.59,False
282,2024-06-05,Peru,CC-014,Viagens,Incubate revolutionary e-tailers,4815.12,False
393,2024-06-06,Peru,CC-007,TI,Architect e-business e-services,20968.45,True
1648,2024-06-06,Colômbia,CC-002,Treinamento,Aggregate b2c systems,4497.4,True
1203,2024-06-06,Colômbia,CC-009,Treinamento,Disintermediate innovative platforms,7758.77,False
310,2024-06-06,México,CC-007,Consultoria,Expedite plug-and-play initiatives,5810.87,True
375,2024-06-06,Chile,CC-004,Viagens,Incentivize interactive e-services,7828.96,True
817,2024-06-06,Argentina,CC-004,TI,Disintermediate impactful methodologies,33380.96,True
1209,2024-06-07,Colômbia,CC-006,Marketing,Harness seamless supply-chains,4265.11,True
1494,2024-06-08,Colômbia,CC-014,Infraestrutura,E-enable strategic platforms,22052.85,True
837,2024-06-09,Peru,CC-005,Viagens,Matrix bricks-and-clicks infrastructures,6967.53,True
979,2024-06-09,Peru,CC-006,Infraestrutura,Exploit integrated schemas,34317.03,True
2138,2024-06-09,Colômbia,CC-012,Consultoria,Mesh strategic vortals,9999.6,False
1071,2024-06-09,Colômbia,CC-015,Marketing,Leverage strategic functionalities,4311.13,True
883,2024-06-10,Chile,CC-006,Marketing,Evolve collaborative e-business,8254.05,False
1766,2024-06-10,Chile,CC-003,Marketing,Syndicate global synergies,4341.99,True
355,2024-06-10,Argentina,CC-015,TI,Revolutionize front-end users,5764.01,False
256,2024-06-11,Colômbia,CC-002,TI,Syndicate integrated methodologies,32729.86,True
1707,2024-06-11,Brasil,CC-011,Marketing,Engage rich e-tailers,7195.55,True
