id,date,country,cost_center,category,description,amount_usd,approved
2433,2024-03-27,Mexico,CC-010,Travel,Maximize holistic platforms,4593.2,True
2256,2024-03-27,Peru,CC-004,Infrastructure,Re-intermediate ubiquitous metrics,24443.28,False
1762,2024-03-27,Colombia,CC-005,IT,Incubate granular roi,25020.8,True
173,2024-03-27,Mexico,CC-013,Infrastructure,Disintermediate out-of-the-box channels,7774.71,True
243,2024-03-28,Peru,CC-007,Infrastructure,Disintermediate bricks-and-clicks roi,26755.41,True
112,2024-03-28,Brazil,CC-014,Training,Iterate ubiquitous synergies,3392.94,True
1364,2024-03-28,Mexico,CC-004,Consulting,Embrace e-business networks,8651.87,True
99,2024-03-29,Mexico,CC-006,Marketing,Strategize value-added deliverables,7068.66,False
77,2024-03-29,Argentina,CC-012,Infrastructure,Generate extensible partnerships,19080.57,False
698,2024-03-30,Brazil,CC-008,Travel,Synthesize best-of-breed eyeballs,3352.05,True
1156,2024-03-30,Colombia,CC-005,Infrastructure,Scale open-source web services,18937.5,False
1549,2024-03-30,Mexico,CC-003,IT,Strategize best-of-breed paradigms,29792.6,True
867,2024-03-31,Peru,CC-010,Marketing,Transform bricks-and-clicks convergence,7987.0,True
1123,2024-04-01,Colombia,CC-007,Marketing,Extend impactful e-tailers,1280.37,True
2051,2024-04-01,Mexico,CC-007,IT,Generate magnetic networks,10909.53,True
1125,2024-04-01,Argentina,CC-007,Consulting,Grow web-enabled paradigms,8963.03,False
1808,2024-04-01,Mexico,CC-007,Training,Strategize transparent experiences,5766.72,True
1233,2024-04-02,Brazil,CC-011,Infrastructure,Synthesize user-centric info-mediaries,17112.84,True
1924,2024-04-02,Brazil,CC-003,Travel,Enhance ubiquitous technologies,8516.72,False
1964,2024-04-03,Peru,CC-010,Training,Empower back-end markets,3836.81,True
97,2024-04-03,Chile,CC-011,Consulting,Target integrated channels,1815.77,True
2275,2024-04-04,Brazil,CC-003,IT,Incentivize cutting-edge experiences,18595.47,True
745,2024-04-04,Chile,CC-008,Travel,Leverage b2c experiences,8316.15,True
2107,2024-04-04,Mexico,CC-007,Training,Scale collaborative interfaces,2870.75,False
1076,2024-04-05,Brazil,CC-008,Infrastructure,Brand frictionless vortals,36040.73,True
1820,2024-04-05,Colombia,CC-010,Consulting,Harness global solutions,6242.92,False
860,2024-04-06,Brazil,CC-005,Travel,Re-intermediate visionary communities,3824.18,False
2384,2024-04-06,Brazil,CC-009,Marketing,Grow seamless eyeballs,8083.33,True
2424,2024-04-07,Mexico,CC-007,Travel,Facilitate bleeding-edge e-tailers,6544.2,True
2248,2024-04-07,Argentina,CC-001,Marketing,Drive synergistic action-items,8885.77,True
2058,2024-04-07,Brazil,CC-011,Travel,Utilize wireless solutions,7984.56,False
236,2024-04-07,Peru,CC-011,Travel,Matrix world-class methodologies,9149.95,True
1873,2024-04-07,Brazil,CC-011,IT,Iterate transparent mindshare,36980.7,False
205,2024-04-08,Chile,CC-001,Training,Extend value-added methodologies,3551.12,True
2180,2024-04-08,Mexico,CC-001,Consulting,Harness 24/365 methodologies,8313.45,False
494,2024-04-08,Brazil,CC-010,Infrastructure,Visualize cross-media platforms,11278.25,False
736,2024-04-08,Brazil,CC-003,Consulting,Mesh cross-media infrastructures,7212.27,True
900,2024-04-09,Colombia,CC-008,IT,Leverage granular infrastructures,6970.55,True
2439,2024-04-09,Argentina,CC-001,Training,Embrace dynamic networks,1387.16,True
1642,2024-04-10,Peru,CC-010,IT,Innovate efficient channels,12289.36,True
2318,2024-04-11,Argentina,CC-010,Marketing,Empower world-class synergies,1948.35,True
606,2024-04-11,Mexico,CC-002,Consulting,Extend synergistic infrastructures,4265.04,False
110,2024-04-12,Argentina,CC-015,Infrastructure,Repurpose 24/365 schemas,27191.54,True
994,2024-04-12,Chile,CC-004,IT,Grow next-generation supply-chains,33912.8,True
1177,2024-04-12,Mexico,CC-012,Infrastructure,E-enable granular action-items,22918.67,True
1043,2024-04-12,Chile,CC-012,Training,Deploy plug-and-play communities,4230.34,False
148,2024-04-13,Peru,CC-014,Training,Unleash collaborative eyeballs,3561.88,True
2159,2024-04-13,Mexico,CC-009,Infrastructure,Implement enterprise partnerships,25876.45,True
787,2024-04-13,Colombia,CC-011,Infrastructure,Scale strategic functionalities,13245.15,False
1992,2024-04-13,Colombia,CC-009,IT,Optimize robust markets,12841.3,True
2066,2024-04-13,Brazil,CC-012,Travel,Innovate next-generation vortals,1814.61,False
1827,2024-04-14,Peru,CC-013,Travel,Expedite out-of-the-box e-services,6233.55,True
871,2024-04-14,Argentina,CC-001,Infrastructure,Seize e-business methodologies,27129.42,True
2230,2024-04-14,Brazil,CC-012,Travel,Matrix interactive channels,2348.27,True
1381,2024-04-14,Peru,CC-003,Consulting,Seize strategic content,4453.95,True
1275,2024-04-14,Argentina,CC-011,Training,Orchestrate collaborative bandwidth,3647.39,True
695,2024-04-14,Colombia,CC-001,Consulting,Innovate frictionless paradigms,5694.88,False
1077,2024-04-15,Mexico,CC-006,Travel,Generate revolutionary initiatives,8662.49,True
1138,2024-04-15,Brazil,CC-013,IT,Optimize transparent channels,6349.27,False
2407,2024-04-16,Colombia,CC-001,Travel,Scale out-of-the-box networks,5521.13,False
1616,2024-04-16,Colombia,CC-011,Training,Incubate scalable relationships,8340.82,True
718,2024-04-16,Argentina,CC-006,Marketing,Aggregate granular web-readiness,3496.72,False
1412,2024-04-16,Brazil,CC-013,Training,Integrate magnetic technologies,7602.4,False
638,2024-04-17,Colombia,CC-004,Travel,Maximize world-class initiatives,8025.56,True
1845,2024-04-17,Brazil,CC-011,Consulting,Transform vertical e-commerce,1454.38,True
2182,2024-04-17,Colombia,CC-011,Training,Optimize value-added architectures,7229.07,True
1882,2024-04-17,Colombia,CC-001,Marketing,Iterate visionary roi,5751.86,True
1165,2024-04-17,Brazil,CC-002,Travel,Generate extensible infrastructures,5804.16,True
620,2024-04-17,Peru,CC-015,Infrastructure,Transform user-centric paradigms,30920.24,True
1459,2024-04-17,Argentina,CC-002,Travel,Iterate back-end networks,4069.96,True
532,2024-04-17,Colombia,CC-013,IT,Syndicate global experiences,22718.62,True
908,2024-04-18,Peru,CC-006,Infrastructure,Iterate distributed niches,19554.86,True
1480,2024-04-18,Mexico,CC-008,Infrastructure,Extend collaborative experiences,23760.78,False
1618,2024-04-18,Colombia,CC-013,Infrastructure,Exploit ubiquitous web services,32462.03,True
559,2024-04-19,Chile,CC-011,Travel,Optimize b2c synergies,9332.6,True
468,2024-04-19,Peru,CC-004,Consulting,Revolutionize robust technologies,5401.55,True
1175,2024-04-19,Peru,CC-004,IT,Productize real-time relationships,22044.81,True
2060,2024-04-20,Mexico,CC-003,IT,Scale synergistic info-mediaries,33408.2,False
570,2024-04-20,Mexico,CC-012,Marketing,Incentivize enterprise e-tailers,8222.89,True
1595,2024-04-21,Colombia,CC-008,IT,Transform robust niches,14187.58,False
2095,2024-04-21,Argentina,CC-011,IT,Synergize robust vortals,10124.29,True
2113,2024-04-21,Mexico,CC-012,Marketing,Mesh innovative vortals,3918.24,True
2251,2024-04-21,Peru,CC-003,Training,Transform turn-key e-tailers,3523.54,False
1582,2024-04-21,Peru,CC-011,Marketing,Deliver back-end convergence,2777.82,False
443,2024-04-22,Chile,CC-007,Marketing,Innovate out-of-the-box users,7129.5,True
1832,2024-04-22,Chile,CC-012,IT,Streamline leading-edge channels,12594.46,False
333,2024-04-23,Chile,CC-007,Infrastructure,Engage best-of-breed synergies,27549.84,True
2241,2024-04-23,Argentina,CC-007,Consulting,Expedite enterprise metrics,7806.4,False
1969,2024-04-23,Peru,CC-002,Marketing,Leverage viral interfaces,2020.53,True
23,2024-04-24,Peru,CC-010,Training,Engineer compelling web-readiness,4970.22,False
2175,2024-04-24,Colombia,CC-009,Marketing,Matrix visionary info-mediaries,8226.53,True
1975,2024-04-24,Mexico,CC-002,Consulting,Seize mission-critical mindshare,5408.61,False
2268,2024-04-24,Brazil,CC-011,Marketing,Syndicate interactive models,2455.19,True
1750,2024-04-24,Mexico,CC-001,Consulting,Re-intermediate 24/365 content,1648.12,True
1157,2024-04-24,Argentina,CC-006,Training,Maximize intuitive channels,2842.32,True
1278,2024-04-24,Chile,CC-007,Travel,Syndicate bleeding-edge networks,1631.48,True
2297,2024-04-25,Argentina,CC-001,IT,Embrace innovative e-markets,31818.12,True
980,2024-04-25,Colombia,CC-003,Infrastructure,Target intuitive functionalities,32598.14,True
2161,2024-04-26,Colombia,CC-004,Travel,Envisioneer mission-critical architectures,9683.36,True
118,2024-04-26,Brazil,CC-005,Infrastructure,Transform value-added models,13929.03,True
1340,2024-04-26,Argentina,CC-012,Infrastructure,Benchmark e-business deliverables,26596.97,False
958,2024-04-27,Mexico,CC-009,Marketing,Evolve magnetic eyeballs,5725.92,False
2333,2024-04-27,Mexico,CC-008,Travel,Engage wireless web-readiness,5590.43,True
1993,2024-04-27,Colombia,CC-012,Travel,Transform bricks-and-clicks web-readiness,1844.12,False
1440,2024-04-27,Argentina,CC-003,Infrastructure,Disintermediate back-end networks,16707.6,False
1487,2024-04-27,Colombia,CC-001,Marketing,Engage synergistic supply-chains,5295.11,True
1847,2024-04-28,Argentina,CC-003,Training,Revolutionize sticky e-tailers,6933.65,True
1921,2024-04-28,Brazil,CC-005,Travel,Cultivate revolutionary users,2952.28,True
1427,2024-04-28,Colombia,CC-013,Training,Repurpose leading-edge technologies,9691.59,False
2055,2024-04-28,Peru,CC-012,Infrastructure,Enhance holistic e-tailers,26822.04,True
242,2024-04-29,Brazil,CC-003,Consulting,Architect rich channels,9673.46,True
412,2024-04-29,Mexico,CC-010,Infrastructure,Matrix extensible systems,10064.98,True
2316,2024-04-29,Mexico,CC-010,Travel,Expedite bleeding-edge systems,1774.81,True
274,2024-04-30,Colombia,CC-008,Training,Exploit ubiquitous supply-chains,5868.9,False
1298,2024-04-30,Colombia,CC-008,Travel,Seize leading-edge schemas,6881.74,True
782,2024-04-30,Colombia,CC-008,Training,Revolutionize revolutionary vortals,6037.03,True
1540,2024-04-30,Argentina,CC-011,Consulting,Deliver open-source initiatives,9179.78,True
2081,2024-05-01,Argentina,CC-007,Marketing,Monetize cross-media content,7052.69,True
386,2024-05-01,Chile,CC-011,Training,Synthesize bleeding-edge supply-chains,8249.64,True
1676,2024-05-01,Brazil,CC-013,Infrastructure,Evolve dot-com vortals,21852.64,False
1740,2024-05-01,Chile,CC-010,Training,Aggregate bleeding-edge applications,8355.57,True
690,2024-05-01,Brazil,CC-012,Travel,Benchmark dynamic content,7429.53,True
1406,2024-05-01,Chile,CC-005,IT,Implement interactive portals,30264.13,True
879,2024-05-02,Peru,CC-014,Travel,Generate innovative e-business,9180.54,False
1000,2024-05-02,Argentina,CC-002,Consulting,Synergize user-centric interfaces,5609.88,False
145,2024-05-02,Colombia,CC-006,Travel,Transition synergistic e-tailers,5015.01,False
192,2024-05-03,Colombia,CC-006,Travel,Mesh 24/7 deliverables,3967.75,True
2409,2024-05-03,Peru,CC-006,Consulting,Benchmark holistic functionalities,4502.24,False
991,2024-05-03,Chile,CC-006,IT,Unleash innovative schemas,26926.15,False
1069,2024-05-03,Peru,CC-002,Marketing,Target intuitive architectures,3384.67,False
37,2024-05-04,Argentina,CC-009,Infrastructure,E-enable customized convergence,20184.32,True
275,2024-05-04,Brazil,CC-011,Infrastructure,Extend turn-key experiences,8275.66,True
2477,2024-05-05,Brazil,CC-010,Travel,Incubate global e-business,9076.51,True
534,2024-05-05,Chile,CC-008,Marketing,Incubate turn-key content,5712.79,False
1885,2024-05-05,Mexico,CC-004,Travel,Integrate dot-com architectures,9914.33,False
1488,2024-05-05,Chile,CC-012,IT,Disintermediate rich metrics,25889.7,True
1638,2024-05-05,Peru,CC-014,Training,Reinvent integrated convergence,2748.67,True
846,2024-05-05,Colombia,CC-010,Travel,Maximize collaborative relationships,8824.26,True
1082,2024-05-05,Colombia,CC-008,Travel,Extend e-business interfaces,7344.55,True
1174,2024-05-05,Brazil,CC-002,IT,Drive b2b e-commerce,36199.36,True
1020,2024-05-06,Mexico,CC-010,Consulting,Reinvent killer models,6474.35,True
2166,2024-05-06,Brazil,CC-012,Travel,Repurpose clicks-and-mortar applications,2746.44,True
876,2024-05-06,Mexico,CC-007,IT,Incubate synergistic users,16311.42,True
1379,2024-05-07,Chile,CC-005,IT,E-enable value-added experiences,24821.33,True
427,2024-05-07,Colombia,CC-015,Training,Harness user-centric methodologies,5307.97,True
1539,2024-05-07,Brazil,CC-005,Infrastructure,Revolutionize killer solutions,26475.14,False
1250,2024-05-08,Argentina,CC-008,Travel,Architect robust niches,2758.29,False
440,2024-05-08,Chile,CC-007,Training,Re-intermediate extensible functionalities,4003.06,True
410,2024-05-08,Brazil,CC-009,Marketing,Matrix extensible networks,2927.46,True
94,2024-05-08,Chile,CC-007,Infrastructure,Optimize b2c users,30452.13,True
365,2024-05-08,Mexico,CC-009,Marketing,Disintermediate b2b systems,1795.58,True
1710,2024-05-09,Colombia,CC-010,Infrastructure,Implement proactive platforms,36021.65,True
2130,2024-05-10,Argentina,CC-004,Infrastructure,Reinvent plug-and-play architectures,28344.16,True
739,2024-05-10,Colombia,CC-008,Consulting,Repurpose clicks-and-mortar content,8968.45,True
2006,2024-05-10,Chile,CC-001,IT,Iterate proactive infrastructures,11099.53,False
1195,2024-05-10,Brazil,CC-006,Travel,Seize leading-edge paradigms,9312.47,True
188,2024-05-10,Argentina,CC-014,Training,Transition enterprise experiences,5035.79,False
254,2024-05-10,Peru,CC-010,Travel,Engage real-time mindshare,8536.5,False
2357,2024-05-11,Colombia,CC-005,Marketing,Synthesize clicks-and-mortar info-mediaries,9677.62,True
1403,2024-05-11,Brazil,CC-005,Infrastructure,Redefine customized e-business,10580.68,False
1256,2024-05-11,Mexico,CC-011,Consulting,Utilize customized channels,5741.91,True
1308,2024-05-12,Chile,CC-003,IT,Extend compelling platforms,21828.31,True
2238,2024-05-12,Argentina,CC-003,Training,Empower 24/365 e-commerce,3612.51,True
1164,2024-05-12,Mexico,CC-011,Marketing,Redefine collaborative markets,4038.88,True
1435,2024-05-13,Brazil,CC-013,Travel,Redefine turn-key convergence,5574.86,True
608,2024-05-13,Brazil,CC-014,Infrastructure,Whiteboard frictionless web-readiness,8297.81,True
1350,2024-05-13,Mexico,CC-009,Travel,Expedite dynamic technologies,6581.12,False
251,2024-05-13,Brazil,CC-003,IT,Transform wireless mindshare,33779.56,False
2154,2024-05-14,Mexico,CC-012,Marketing,Iterate end-to-end infrastructures,3641.08,False
2224,2024-05-14,Argentina,CC-015,Marketing,Repurpose viral users,5354.11,True
2039,2024-05-14,Peru,CC-013,IT,Maximize intuitive deliverables,13471.41,False
2489,2024-05-14,Colombia,CC-014,Training,Evolve b2b roi,1208.86,True
2443,2024-05-14,Peru,CC-013,Marketing,Revolutionize global portals,3617.13,True
1938,2024-05-14,Chile,CC-015,Training,Benchmark granular roi,4728.33,True
2411,2024-05-14,Peru,CC-014,Training,Reinvent turn-key paradigms,6754.68,True
743,2024-05-15,Chile,CC-007,Training,Generate open-source methodologies,5621.06,True
1748,2024-05-15,Peru,CC-008,Infrastructure,Whiteboard bleeding-edge mindshare,19193.78,False
1584,2024-05-15,Brazil,CC-012,IT,Grow magnetic e-markets,17528.78,True
589,2024-05-15,Chile,CC-013,Consulting,Target dynamic users,3666.64,False
1691,2024-05-15,Chile,CC-006,Consulting,Morph end-to-end solutions,2360.89,False
2303,2024-05-15,Argentina,CC-003,IT,Visualize strategic technologies,20002.24,True
2346,2024-05-15,Brazil,CC-002,Travel,Integrate wireless e-markets,2786.41,False
169,2024-05-16,Argentina,CC-005,IT,Matrix e-business channels,31267.69,True
2466,2024-05-16,Brazil,CC-011,Marketing,Implement front-end deliverables,4923.23,True
858,2024-05-16,Argentina,CC-005,Infrastructure,Integrate magnetic e-services,33440.51,True
722,2024-05-16,Colombia,CC-013,Travel,Productize ubiquitous web-readiness,5916.14,True
1696,2024-05-17,Peru,CC-003,Consulting,Transform scalable communities,7920.34,False
1281,2024-05-17,Brazil,CC-015,Marketing,Generate e-business e-business,4040.83,False
1795,2024-05-17,Mexico,CC-003,Marketing,Matrix vertical deliverables,7862.01,True
2239,2024-05-18,Brazil,CC-012,Training,Innovate transparent roi,1734.98,True
1375,2024-05-18,Peru,CC-011,Training,Enable b2c convergence,3491.9,False
2470,2024-05-18,Chile,CC-009,Marketing,Utilize dynamic e-business,2241.27,True
1008,2024-05-18,Peru,CC-010,Marketing,Iterate one-to-one partnerships,6291.96,True
601,2024-05-19,Argentina,CC-009,Training,Deliver cross-platform applications,7772.31,True
1904,2024-05-19,Colombia,CC-008,Consulting,Incentivize real-time systems,7576.68,True
490,2024-05-19,Argentina,CC-014,Infrastructure,Harness interactive deliverables,29406.41,True
2398,2024-05-19,Mexico,CC-012,Consulting,Deploy viral partnerships,1422.55,True
521,2024-05-19,Peru,CC-005,Consulting,Maximize user-centric content,4792.68,False
732,2024-05-19,Brazil,CC-011,Travel,Enable leading-edge initiatives,2940.2,False
2313,2024-05-20,Colombia,CC-006,IT,Enhance dot-com networks,6304.16,False
907,2024-05-20,Mexico,CC-015,Training,Maximize innovative architectures,6810.34,True
206,2024-05-20,Peru,CC-010,Marketing,Strategize web-enabled users,8569.79,False
2117,2024-05-21,Peru,CC-014,Infrastructure,Revolutionize viral channels,6234.69,True
884,2024-05-23,Peru,CC-013,Travel,Maximize back-end models,2035.99,True
1191,2024-05-24,Chile,CC-007,Marketing,Drive integrated content,2008.77,True
203,2024-05-24,Colombia,CC-009,IT,Orchestrate virtual portals,34921.65,True
765,2024-05-24,Mexico,CC-006,Travel,Optimize viral functionalities,2802.32,True
1811,2024-05-24,Colombia,CC-012,Infrastructure,Synergize turn-key schemas,19604.52,True
1688,2024-05-25,Brazil,CC-007,Marketing,Incubate synergistic convergence,5639.97,True
542,2024-05-25,Argentina,CC-003,Infrastructure,Engineer integrated models,22536.03,True
793,2024-05-25,Mexico,CC-011,Consulting,Redefine virtual eyeballs,9697.52,False
580,2024-05-25,Chile,CC-003,Consulting,Re-contextualize granular experiences,2484.23,False
863,2024-05-26,Chile,CC-015,IT,Benchmark innovative supply-chains,9941.16,False
1007,2024-05-26,Brazil,CC-012,Infrastructure,Matrix seamless vortals,15194.35,True
55,2024-05-26,Brazil,CC-013,Consulting,Enable global users,3533.79,False
2290,2024-05-27,Argentina,CC-007,Infrastructure,Aggregate viral e-business,34912.96,False
2002,2024-05-27,Chile,CC-001,IT,Evolve b2b content,11650.19,True
681,2024-05-27,Brazil,CC-001,Travel,Monetize user-centric channels,6368.8,True
